gene_id,length_bp
YOR051C_BY4742,1239
YOR052C_BY4742,453
YOR053W_BY4742,342
YOR054C_BY4742,2025
YOR055W_BY4742,435
YOR056C_BY4742,1380
YOR057W_BY4742,1188
YOR058C_BY4742,2658
YOR059C_BY4742,1353
YOR060C_BY4742,774
YOR061W_BY4742,1020
YOR062C_BY4742,807
YOR063W_BY4742,1164
YOR064C_BY4742,660
YOR065W_BY4742,930
YOR066W_BY4742,1890
YOR067C_BY4742,1734
YOR068C_BY4742,345
YOR069W_BY4742,2028
YOR070C_BY4742,1914
YOR071C_BY4742,1797
YOR072W-A_BY4742,249
YOR072W-B_BY4742,162
YOR072W_BY4742,315
YOR073W-A_BY4742,234
YOR073W_BY4742,1773
YOR074C_BY4742,915
YOR075W_BY4742,1041
YOR076C_BY4742,2244
YOR077W_BY4742,699
YOR078W_BY4742,645
YOR079C_BY4742,942
YOR080W_BY4742,2199
YOR081C_BY4742,2250
YOR082C_BY4742,342
YOR083W_BY4742,888
YOR084W_BY4742,1164
YOR085W_BY4742,1053
YOR086C_BY4742,3561
YOR087W_BY4742,2028
YOR089C_BY4742,633
YOR090C_BY4742,1719
YOR091W_BY4742,1038
YOR092W_BY4742,1842
YOR093C_BY4742,4947
YOR094W_BY4742,552
YOR095C_BY4742,777
YOR096W_BY4742,974
YOR096W_mRNA,974
YOR097C_BY4742,528
YOR098C_BY4742,3231
YOR099W_BY4742,1182
YOR100C_BY4742,984
YOR101W_BY4742,930
YOR102W_BY4742,351
YOR103C_BY4742,393
YOR104W_BY4742,849
YOR105W_BY4742,327
YOR106W_BY4742,852
YOR107W_BY4742,930
YOR108C-A_BY4742,210
YOR108W_BY4742,1815
YOR109W_BY4742,3324
YOR110W_BY4742,1308
YOR111W_BY4742,699
YOR112W_BY4742,2286
YOR113W_BY4742,2745
YOR114W_BY4742,885
YOR115C_BY4742,807
YOR116C_BY4742,4383
YOR117W_BY4742,1305
YOR118W_BY4742,1704
YOR119C_BY4742,1455
YOR120W_BY4742,939
YOR121C_BY4742,306
YOR122C_BY4742,590
YOR122C_mRNA,590
YOR123C_BY4742,1395
YOR124C_BY4742,3819
YOR125C_BY4742,702
YOR126C_BY4742,717
YOR127W_BY4742,3024
YOR128C_BY4742,1716
YOR129C_BY4742,2682
YOR130C_BY4742,879
YOR131C_BY4742,657
YOR132W_BY4742,1656
YOR133W_BY4742,2529
YOR134W_BY4742,1230
YOR135C_BY4742,342
YOR136W_BY4742,1110
YOR137C_BY4742,1869
YOR138C_BY4742,2016
YOR139C_BY4742,393
YOR140W_BY4742,2301
YOR141C_BY4742,2646
YOR142W-A_BY4742,1323
YOR142W-B_BY4742,5269
YOR142W-B_mRNA,5269
YOR142W_BY4742,990
YOR143C_BY4742,960
YOR144C_BY4742,2376
YOR145C_BY4742,825
YOR146W_BY4742,306
YOR147W_BY4742,1869
YOR148C_BY4742,558
YOR149C_BY4742,1551
YOR150W_BY4742,492
YOR151C_BY4742,3675
YOR152C_BY4742,771
YOR153W_BY4742,4536
YOR154W_BY4742,1764
YOR155C_BY4742,1353
YOR156C_BY4742,2181
YOR157C_BY4742,786
YOR158W_BY4742,957
YOR159C_BY4742,285
YOR160W_BY4742,2919
YOR161C-C_BY4742,147
YOR161C_BY4742,1620
YOR161W-A_BY4742,81
YOR161W-B_BY4742,261
YOR162C_BY4742,2433
YOR163W_BY4742,567
YOR164C_BY4742,939
YOR165W_BY4742,2331
YOR166C_BY4742,1377
YOR167C_BY4742,204
YOR168W_BY4742,2430
YOR169C_BY4742,465
YOR170W_BY4742,306
YOR171C_BY4742,1875
YOR172W_BY4742,2361
YOR173W_BY4742,1062
YOR174W_BY4742,855
YOR175C_BY4742,1860
YOR176W_BY4742,1182
YOR177C_BY4742,1395
YOR178C_BY4742,2382
YOR179C_BY4742,567
YOR180C_BY4742,816
YOR181W_BY4742,1902
YOR182C_BY4742,603
YOR182C_mRNA,603
YOR183W_BY4742,390
YOR184W_BY4742,1188
YOR185C_BY4742,663
YOR186C-A_BY4742,210
YOR186W_BY4742,435
YOR187W_BY4742,1314
YOR188W_BY4742,3414
YOR189W_BY4742,351
YOR190W_BY4742,1338
YOR191W_BY4742,4860
YOR192C-A_BY4742,1317
YOR192C-B_BY4742,5314
YOR192C-B_mRNA,5314
YOR192C-C_BY4742,237
YOR192C_BY4742,1800
YOR193W_BY4742,1131
YOR194C_BY4742,861
YOR195W_BY4742,2466
YOR196C_BY4742,1245
YOR197W_BY4742,1299
YOR198C_BY4742,1413
YOR199W_BY4742,330
YOR200W_BY4742,399
YOR201C_BY4742,1239
YOR203W_BY4742,354
YOR204W_BY4742,1815
YOR205C_BY4742,1671
YOR206W_BY4742,2133
YOR207C_BY4742,3450
YOR208W_BY4742,2253
YOR209C_BY4742,1290
YOR210W_BY4742,213
YOR211C_BY4742,2646
YOR212W_BY4742,1272
YOR213C_BY4742,747
YOR214C_BY4742,711
YOR215C_BY4742,558
YOR216C_BY4742,1455
YOR217W_BY4742,2586
YOR218C_BY4742,420
YOR219C_BY4742,2796
YOR220W_BY4742,798
YOR221C_BY4742,1083
YOR222W_BY4742,924
YOR223W_BY4742,879
YOR224C_BY4742,441
YOR225W_BY4742,330
YOR226C_BY4742,471
YOR227W_BY4742,3741
YOR228C_BY4742,909
YOR229W_BY4742,1404
YOR230W_BY4742,1314
YOR231C-A_BY4742,201
YOR231W_BY4742,1527
YOR232W_BY4742,687
YOR233W_BY4742,2403
YOR234C_BY4742,851
YOR234C_mRNA,851
YOR235W_BY4742,315
YOR236W_BY4742,636
YOR237W_BY4742,1305
YOR238W_BY4742,912
YOR239W_BY4742,1888
YOR239W_mRNA,1888
YOR241W_BY4742,1647
YOR242C_BY4742,1116
YOR243C_BY4742,2031
YOR244W_BY4742,1338
YOR245C_BY4742,1257
YOR246C_BY4742,993
YOR247W_BY4742,633
YOR248W_BY4742,303
YOR249C_BY4742,2058
YOR250C_BY4742,1338
YOR251C_BY4742,915
YOR252W_BY4742,537
YOR253W_BY4742,531
YOR254C_BY4742,1992
YOR255W_BY4742,837
YOR256C_BY4742,2430
YOR257W_BY4742,486
YOR258W_BY4742,654
YOR259C_BY4742,1314
YOR260W_BY4742,1737
YOR261C_BY4742,1017
YOR262W_BY4742,1044
YOR263C_BY4742,408
YOR264W_BY4742,1293
YOR265W_BY4742,321
YOR266W_BY4742,1272
YOR267C_BY4742,2280
YOR268C_BY4742,399
YOR269W_BY4742,1485
YOR270C_BY4742,2523
YOR271C_BY4742,984
YOR272W_BY4742,1383
YOR273C_BY4742,1980
YOR274W_BY4742,1287
YOR275C_BY4742,1986
YOR276W_BY4742,486
YOR277C_BY4742,309
YOR278W_BY4742,828
YOR279C_BY4742,933
YOR280C_BY4742,801
YOR281C_BY4742,861
YOR282W_BY4742,321
YOR283W_BY4742,693
YOR284W_BY4742,732
YOR285W_BY4742,420
YOR286W_BY4742,450
YOR287C_BY4742,903
YOR288C_BY4742,957
YOR289W_BY4742,756
YOR290C_BY4742,5112
YOR291W_BY4742,4419
YOR292C_BY4742,930
YOR293C-A_BY4742,150
YOR293W_BY4742,755
YOR293W_mRNA,755
YOR294W_BY4742,612
YOR295W_BY4742,687
YOR296W_BY4742,3870
YOR297C_BY4742,579
YOR298C-A_BY4742,456
YOR298W_BY4742,1440
YOR299W_BY4742,2241
YOR300W_BY4742,309
YOR301W_BY4742,1308
YOR302W_BY4742,78
YOR303W_BY4742,1236
YOR304C-A_BY4742,231
YOR304W_BY4742,3363
YOR305W_BY4742,729
YOR306C_BY4742,1566
YOR307C_BY4742,1362
YOR308C_BY4742,1764
YOR309C_BY4742,381
YOR310C_BY4742,1536
YOR311C_BY4742,873
YOR312C_BY4742,945
YOR312C_mRNA,945
YOR313C_BY4742,1017
YOR314W-A_BY4742,111
YOR314W_BY4742,330
YOR315W_BY4742,1041
YOR316C-A_BY4742,210
YOR316C_BY4742,1320
YOR317W_BY4742,2103
YOR318C_BY4742,653
YOR318C_mRNA,653
YOR319W_BY4742,642
YOR320C_BY4742,1476
YOR321W_BY4742,2262
YOR322C_BY4742,2457
YOR323C_BY4742,1371
YOR324C_BY4742,1809
YOR325W_BY4742,474
YOR326W_BY4742,4725
YOR327C_BY4742,348
YOR328W_BY4742,4695
YOR329C_BY4742,2619
YOR329W-A_BY4742,210
YOR330C_BY4742,3765
YOR331C_BY4742,558
YOR332W_BY4742,702
YOR333C_BY4742,417
YOR334W_BY4742,1413
YOR335C_BY4742,2877
YOR335W-A_BY4742,81
YOR336W_BY4742,4098
YOR337W_BY4742,2280
YOR338W_BY4742,1092
YOR339C_BY4742,471
YOR340C_BY4742,981
YOR341W_BY4742,4995
YOR342C_BY4742,960
YOR343C_BY4742,327
YOR343W-A_BY4742,1317
YOR343W-B_BY4742,5314
YOR343W-B_mRNA,5314
YOR344C_BY4742,876
YOR345C_BY4742,351
YOR346W_BY4742,2958
YOR347C_BY4742,1521
YOR348C_BY4742,1884
YOR349W_BY4742,3045
YOR350C_BY4742,1992
YOR351C_BY4742,1494
YOR352W_BY4742,1032
YOR353C_BY4742,2376
YOR354C_BY4742,2079
YOR355W_BY4742,1569
YOR356W_BY4742,1896
YOR357C_BY4742,489
YOR358W_BY4742,729
YOR359W_BY4742,1572
YOR360C_BY4742,1581
YOR361C_BY4742,2292
YOR362C_BY4742,867
YOR363C_BY4742,2991
YOR364W_BY4742,369
YOR365C_BY4742,2112
YOR366W_BY4742,354
YOR367W_BY4742,603
YOR368W_BY4742,1206
YOR369C_BY4742,432
YOR370C_BY4742,1812
YOR371C_BY4742,2694
YOR372C_BY4742,1665
YOR373W_BY4742,2556
YOR374W_BY4742,1560
YOR375C_BY4742,1365
YOR376W-A_BY4742,156
YOR376W_BY4742,369
YOR377W_BY4742,1578
YOR378W_BY4742,1548
YOR379C_BY4742,339
YOR380W_BY4742,1641
YOR381W-A_BY4742,168
YOR381W_BY4742,2136
YOR382W_BY4742,462
YOR383C_BY4742,615
YOR384W_BY4742,2085
YOR385W_BY4742,873
YOR386W_BY4742,1698
YOR387C_BY4742,621
YOR388C_BY4742,1131
YOR389W_BY4742,1875
YOR390W_BY4742,1128
YOR391C_BY4742,714
YOR392W_BY4742,444
YOR393W_BY4742,1314
YOR394C-A_BY4742,168
YOR394W_BY4742,495
YOR396C-A_BY4742,483
YOR396W_BY4742,5391
YPL001W_BY4742,1125
YPL002C_BY4742,702
YPL003W_BY4742,1389
YPL004C_BY4742,1026
YPL005W_BY4742,1821
YPL006W_BY4742,3513
YPL007C_BY4742,1767
YPL008W_BY4742,2586
YPL009C_BY4742,3117
YPL010W_BY4742,570
YPL011C_BY4742,1062
YPL012W_BY4742,3687
YPL013C_BY4742,366
YPL014W_BY4742,1146
YPL015C_BY4742,1074
YPL016W_BY4742,3945
YPL017C_BY4742,1500
YPL018W_BY4742,1110
YPL019C_BY4742,2508
YPL020C_BY4742,1866
YPL021W_BY4742,564
YPL022W_BY4742,3303
YPL023C_BY4742,1974
YPL024W_BY4742,726
YPL025C_BY4742,558
YPL026C_BY4742,1509
YPL027W_BY4742,738
YPL028W_BY4742,1197
YPL029W_BY4742,2214
YPL030W_BY4742,1704
YPL031C_BY4742,1020
YPL031C_mRNA,1020
YPL032C_BY4742,2478
YPL033C_BY4742,846
YPL034W_BY4742,498
YPL035C_BY4742,348
YPL036W_BY4742,2844
YPL037C_BY4742,474
YPL038W-A_BY4742,192
YPL038W_BY4742,534
YPL039W_BY4742,951
YPL040C_BY4742,3009
YPL041C_BY4742,624
YPL042C_BY4742,1668
YPL043W_BY4742,2058
YPL044C_BY4742,549
YPL045W_BY4742,2397
YPL046C_BY4742,300
YPL047W_BY4742,300
YPL048W_BY4742,1248
YPL049C_BY4742,1359
YPL050C_BY4742,1188
YPL051W_BY4742,597
YPL052W_BY4742,880
YPL052W_mRNA,880
YPL053C_BY4742,1341
YPL054W_BY4742,906
YPL055C_BY4742,999
YPL056C_BY4742,306
YPL057C_BY4742,1149
YPL058C_BY4742,4536
YPL059W_BY4742,453
YPL060W_BY4742,1242
YPL061W_BY4742,1503
YPL062W_BY4742,405
YPL063W_BY4742,1431
YPL064C_BY4742,906
YPL065W_BY4742,729
YPL066W_BY4742,1440
YPL067C_BY4742,597
YPL068C_BY4742,882
YPL069C_BY4742,1008
YPL070W_BY4742,1839
YPL071C_BY4742,471
YPL072W_BY4742,1500
YPL073C_BY4742,486
YPL074W_BY4742,2265
YPL075W_BY4742,3109
YPL075W_mRNA,3109
YPL076W_BY4742,843
YPL077C_BY4742,723
YPL078C_BY4742,735
YPL079W_BY4742,904
YPL079W_mRNA,904
YPL080C_BY4742,327
YPL081W_BY4742,1095
YPL081W_mRNA,1095
YPL082C_BY4742,5604
YPL083C_BY4742,1404
YPL084W_BY4742,2535
YPL085W_BY4742,6588
YPL086C_BY4742,1674
YPL087W_BY4742,954
YPL088W_BY4742,1029
YPL089C_BY4742,2031
YPL090C_BY4742,1105
YPL090C_mRNA,1105
YPL091W_BY4742,1452
YPL092W_BY4742,1377
YPL093W_BY4742,1944
YPL094C_BY4742,825
YPL095C_BY4742,1371
YPL096C-A_BY4742,207
YPL096W_BY4742,1092
YPL097W_BY4742,1479
YPL098C_BY4742,342
YPL099C_BY4742,549
YPL100W_BY4742,1491
YPL101W_BY4742,1371
YPL102C_BY4742,303
YPL103C_BY4742,1407
YPL104W_BY4742,1977
YPL105C_BY4742,2550
YPL106C_BY4742,2082
YPL107W_BY4742,747
YPL108W_BY4742,507
YPL109C_BY4742,2126
YPL109C_mRNA,2126
YPL110C_BY4742,3672
YPL111W_BY4742,1002
YPL112C_BY4742,1185
YPL113C_BY4742,1191
YPL114W_BY4742,420
YPL115C_BY4742,3387
YPL116W_BY4742,2094
YPL117C_BY4742,867
YPL118W_BY4742,1035
YPL119C-A_BY4742,264
YPL119C_BY4742,1854
YPL120W_BY4742,1674
YPL121C_BY4742,669
YPL122C_BY4742,1542
YPL123C_BY4742,1305
YPL124W_BY4742,762
YPL125W_BY4742,3099
YPL126W_BY4742,2691
YPL127C_BY4742,777
YPL128C_BY4742,1689
YPL129W_BY4742,840
YPL129W_mRNA,840
YPL130W_BY4742,672
YPL131W_BY4742,894
YPL132W_BY4742,903
YPL133C_BY4742,1341
YPL134C_BY4742,933
YPL135C-A_BY4742,174
YPL135W_BY4742,498
YPL136W_BY4742,369
YPL137C_BY4742,3831
YPL138C_BY4742,1062
YPL139C_BY4742,1383
YPL140C_BY4742,1521
YPL141C_BY4742,2598
YPL142C_BY4742,318
YPL143W_BY4742,849
YPL143W_mRNA,849
YPL144W_BY4742,447
YPL145C_BY4742,1305
YPL146C_BY4742,1368
YPL147W_BY4742,2613
YPL148C_BY4742,522
YPL149W_BY4742,885
YPL150W_BY4742,2706
YPL151C_BY4742,1356
YPL152W-A_BY4742,99
YPL152W_BY4742,1077
YPL153C_BY4742,2466
YPL154C_BY4742,1218
YPL155C_BY4742,2121
YPL156C_BY4742,855
YPL157W_BY4742,948
YPL158C_BY4742,2277
YPL159C_BY4742,762
YPL160W_BY4742,3273
YPL161C_BY4742,1902
YPL162C_BY4742,822
YPL163C_BY4742,783
YPL164C_BY4742,2148
YPL165C_BY4742,1122
YPL166W_BY4742,642
YPL167C_BY4742,4515
YPL168W_BY4742,1293
YPL169C_BY4742,1800
YPL170W_BY4742,459
YPL171C_BY4742,1203
YPL172C_BY4742,1389
YPL173W_BY4742,894
YPL174C_BY4742,2607
YPL175W_BY4742,1459
YPL175W_mRNA,1459
YPL176C_BY4742,2352
YPL177C_BY4742,921
YPL178W_BY4742,627
YPL179W_BY4742,1650
YPL180W_BY4742,2400
YPL181W_BY4742,1521
YPL182C_BY4742,384
YPL183C_BY4742,3042
YPL183W-A_BY4742,282
YPL184C_BY4742,1839
YPL185W_BY4742,396
YPL186C_BY4742,915
YPL187W_BY4742,498
YPL188W_BY4742,1245
YPL189C-A_BY4742,207
YPL189W_BY4742,1830
YPL190C_BY4742,2409
YPL191C_BY4742,1083
YPL192C_BY4742,402
YPL193W_BY4742,1146
YPL194W_BY4742,1839
YPL195W_BY4742,2799
YPL196W_BY4742,822
YPL197C_BY4742,414
YPL198W_BY4742,1551
YPL198W_mRNA,1551
YPL199C_BY4742,723
YPL200W_BY4742,471
YPL201C_BY4742,1386
YPL202C_BY4742,1251
YPL203W_BY4742,1143
YPL204W_BY4742,1485
YPL205C_BY4742,345
YPL206C_BY4742,966
YPL207W_BY4742,2433
YPL208W_BY4742,1752
YPL209C_BY4742,1104
YPL210C_BY4742,1923
YPL211W_BY4742,546
YPL212C_BY4742,1635
YPL213W_BY4742,717
YPL214C_BY4742,1623
YPL215W_BY4742,1008
YPL216W_BY4742,3309
YPL217C_BY4742,3552
YPL218W_BY4742,712
YPL218W_mRNA,712
YPL219W_BY4742,1479
YPL220W_BY4742,654
YPL221W_BY4742,2382
YPL222C-A_BY4742,246
YPL222W_BY4742,2067
YPL223C_BY4742,507
YPL224C_BY4742,1455
YPL225W_BY4742,441
YPL226W_BY4742,3591
YPL227C_BY4742,1005
YPL228W_BY4742,1650
YPL229W_BY4742,621
YPL230W_BY4742,1251
YPL231W_BY4742,5664
YPL232W_BY4742,873
YPL233W_BY4742,651
YPL234C_BY4742,495
YPL235W_BY4742,1416
YPL236C_BY4742,1095
YPL237W_BY4742,858
YPL238C_BY4742,390
YPL239W_BY4742,603
YPL240C_BY4742,2130
YPL241C_BY4742,887
YPL241C_mRNA,887
YPL242C_BY4742,4488
YPL243W_BY4742,1800
YPL244C_BY4742,1020
YPL245W_BY4742,1365
YPL246C_BY4742,789
YPL247C_BY4742,1572
YPL248C_BY4742,2646
YPL249C-A_BY4742,541
YPL249C-A_mRNA,541
YPL249C_BY4742,2685
YPL250C_BY4742,411
YPL250W-A_BY4742,288
YPL251W_BY4742,303
YPL252C_BY4742,519
YPL253C_BY4742,1944
YPL254W_BY4742,1467
YPL255W_BY4742,1158
YPL256C_BY4742,1638
YPL257W-A_BY4742,1323
YPL257W-B_BY4742,5269
YPL257W-B_mRNA,5269
YPL257W_BY4742,582
YPL258C_BY4742,1656
YPL259C_BY4742,1428
YPL260W_BY4742,1656
YPL261C_BY4742,309
YPL262W_BY4742,1467
YPL263C_BY4742,1956
YPL264C_BY4742,1062
YPL265W_BY4742,1827
YPL266W_BY4742,957
YPL267W_BY4742,630
YPL268W_BY4742,2610
YPL269W_BY4742,1935
YPL270W_BY4742,2322
YPL271W_BY4742,189
YPL272C_BY4742,1554
YPL273W_BY4742,978
YPL274W_BY4742,1764
YPL277C_BY4742,1464
YPL278C_BY4742,303
YPL279C_BY4742,1128
YPL280W_BY4742,714
YPL281C_BY4742,1314
YPL282C_BY4742,495
YPL283C_BY4742,5728
YPL283C_mRNA,5728
YPL283W-A_BY4742,576
YPL283W-B_BY4742,483
YPR001W_BY4742,1461
YPR002C-A_BY4742,198
YPR002W_BY4742,1551
YPR003C_BY4742,2265
YPR004C_BY4742,1035
YPR005C_BY4742,885
YPR006C_BY4742,1728
YPR007C_BY4742,2043
YPR008W_BY4742,2085
YPR009W_BY4742,807
YPR010C-A_BY4742,362
YPR010C-A_mRNA,362
YPR010C_BY4742,3612
YPR011C_BY4742,981
YPR012W_BY4742,255
YPR013C_BY4742,954
YPR014C_BY4742,330
YPR015C_BY4742,744
YPR016C_BY4742,738
YPR016W-A_BY4742,261
YPR017C_BY4742,432
YPR018W_BY4742,1821
YPR019W_BY4742,2802
YPR020W_BY4742,348
YPR021C_BY4742,2709
YPR022C_BY4742,3402
YPR023C_BY4742,1206
YPR024W_BY4742,2244
YPR025C_BY4742,1182
YPR026W_BY4742,3636
YPR027C_BY4742,834
YPR028W_BY4742,676
YPR028W_mRNA,676
YPR029C_BY4742,2499
YPR030W_BY4742,3366
YPR031W_BY4742,2247
YPR032W_BY4742,3102
YPR033C_BY4742,1641
YPR034W_BY4742,1434
YPR035W_BY4742,1113
YPR036W-A_BY4742,204
YPR036W_BY4742,1437
YPR037C_BY4742,591
YPR038W_BY4742,360
YPR039W_BY4742,336
YPR040W_BY4742,1071
YPR041W_BY4742,1218
YPR042C_BY4742,3228
YPR043W_BY4742,682
YPR043W_mRNA,682
YPR044C_BY4742,354
YPR045C_BY4742,1413
YPR046W_BY4742,546
YPR047W_BY4742,1410
YPR048W_BY4742,1872
YPR049C_BY4742,3537
YPR050C_BY4742,414
YPR051W_BY4742,531
YPR052C_BY4742,282
YPR053C_BY4742,456
YPR054W_BY4742,1167
YPR055W_BY4742,3198
YPR056W_BY4742,1017
YPR057W_BY4742,1026
YPR058W_BY4742,924
YPR059C_BY4742,387
YPR060C_BY4742,771
YPR061C_BY4742,906
YPR062W_BY4742,477
YPR063C_BY4742,509
YPR063C_mRNA,509
YPR064W_BY4742,420
YPR065W_BY4742,1107
YPR066W_BY4742,900
YPR067W_BY4742,558
YPR068C_BY4742,1413
YPR069C_BY4742,882
YPR070W_BY4742,1701
YPR071W_BY4742,636
YPR072W_BY4742,1683
YPR073C_BY4742,486
YPR074C_BY4742,2043
YPR074W-A_BY4742,171
YPR075C_BY4742,1083
YPR076W_BY4742,375
YPR077C_BY4742,372
YPR078C_BY4742,1119
YPR079W_BY4742,1146
YPR080W_BY4742,1377
YPR081C_BY4742,1857
YPR082C_BY4742,432
YPR083W_BY4742,1740
YPR084W_BY4742,1371
YPR085C_BY4742,1332
YPR086W_BY4742,1038
YPR087W_BY4742,321
YPR088C_BY4742,1626
YPR089W_BY4742,2667
YPR091C_BY4742,2313
YPR092W_BY4742,306
YPR093C_BY4742,867
YPR094W_BY4742,324
YPR095C_BY4742,3681
YPR096C_BY4742,303
YPR097W_BY4742,3222
YPR098C_BY4742,582
YPR098C_mRNA,582
YPR099C_BY4742,357
YPR100W_BY4742,423
YPR101W_BY4742,528
YPR102C_BY4742,525
YPR103W_BY4742,864
YPR104C_BY4742,2811
YPR105C_BY4742,2586
YPR106W_BY4742,1332
YPR107C_BY4742,627
YPR108W-A_BY4742,213
YPR108W_BY4742,1290
YPR109W_BY4742,885
YPR110C_BY4742,1008
YPR111W_BY4742,1695
YPR112C_BY4742,2664
YPR113W_BY4742,663
YPR114W_BY4742,948
YPR115W_BY4742,3252
YPR116W_BY4742,834
YPR117W_BY4742,7470
YPR118W_BY4742,1236
YPR119W_BY4742,1476
YPR120C_BY4742,1308
YPR121W_BY4742,1719
YPR122W_BY4742,3627
YPR123C_BY4742,435
YPR124W_BY4742,1221
YPR125W_BY4742,1365
YPR126C_BY4742,309
YPR127W_BY4742,1038
YPR128C_BY4742,987
YPR129W_BY4742,1050
YPR130C_BY4742,408
YPR131C_BY4742,588
YPR132W_BY4742,803
YPR132W_mRNA,803
YPR133C_BY4742,1233
YPR133W-A_BY4742,153
YPR134W_BY4742,807
YPR135W_BY4742,2784
YPR136C_BY4742,513
YPR137C-A_BY4742,1323
YPR137C-B_BY4742,5269
YPR137C-B_mRNA,5269
YPR137W_BY4742,1722
YPR138C_BY4742,1470
YPR139C_BY4742,903
YPR140W_BY4742,1146
YPR141C_BY4742,2190
YPR142C_BY4742,564
YPR143W_BY4742,753
YPR144C_BY4742,1659
YPR145C-A_BY4742,237
YPR145W_BY4742,1719
YPR146C_BY4742,330
YPR147C_BY4742,915
YPR148C_BY4742,1308
YPR149W_BY4742,522
YPR150W_BY4742,522
YPR151C_BY4742,621
YPR152C_BY4742,1398
YPR153W_BY4742,557
YPR153W_mRNA,557
YPR154W_BY4742,648
YPR155C_BY4742,1851
YPR156C_BY4742,1869
YPR157W_BY4742,1404
YPR158C-C_BY4742,1323
YPR158C-D_BY4742,5269
YPR158C-D_mRNA,5269
YPR158W-A_BY4742,1323
YPR158W-B_BY4742,5272
YPR158W-B_mRNA,5272
YPR158W_BY4742,759
YPR159C-A_BY4742,102
YPR159W_BY4742,2163
YPR160C-A_BY4742,285
YPR160W-A_BY4742,81
YPR160W_BY4742,2709
YPR161C_BY4742,1974
YPR162C_BY4742,1590
YPR163C_BY4742,1311
YPR164W_BY4742,4224
YPR165W_BY4742,630
YPR166C_BY4742,348
YPR167C_BY4742,786
YPR168W_BY4742,474
YPR169W-A_BY4742,219
YPR169W_BY4742,1479
YPR170C_BY4742,336
YPR170W-A_BY4742,186
YPR170W-B_BY4742,357
YPR170W-B_mRNA,357
YPR171W_BY4742,1731
YPR172W_BY4742,603
YPR173C_BY4742,1314
YPR174C_BY4742,666
YPR175W_BY4742,2070
YPR176C_BY4742,978
YPR177C_BY4742,372
YPR178W_BY4742,1398
YPR179C_BY4742,1968
YPR180W_BY4742,1044
YPR181C_BY4742,2307
YPR182W_BY4742,261
YPR183W_BY4742,804
YPR184W_BY4742,4611
YPR185W_BY4742,2217
YPR186C_BY4742,1290
YPR187W_BY4742,544
YPR187W_mRNA,544
YPR188C_BY4742,492
YPR189W_BY4742,4299
YPR190C_BY4742,1965
YPR191W_BY4742,1107
YPR192W_BY4742,918
YPR193C_BY4742,471
YPR194C_BY4742,2634
YPR195C_BY4742,330
YPR196W_BY4742,1413
YPR197C_BY4742,564
YPR198W_BY4742,1632
YPR199C_BY4742,885
YPR200C_BY4742,393
YPR201W_BY4742,1215
YPR202W_BY4742,865
YPR202W_mRNA,865
YPR203W_BY4742,309
YPR204C-A_BY4742,483
YPR204W_BY4742,3099
snR10_BY4742,245
snR11_BY4742,258
snR128_BY4742,126
snR13_BY4742,124
snR14_BY4742,160
snR161_BY4742,161
snR17a_BY4742,490
snR17b_BY4742,462
snR189_BY4742,189
snR18_BY4742,102
snR190_BY4742,190
snR191_BY4742,274
snR19_BY4742,568
snR24_BY4742,89
snR30_BY4742,606
snR31_BY4742,225
snR32_BY4742,188
snR33_BY4742,183
snR34_BY4742,203
snR35_BY4742,204
snR36_BY4742,182
snR37_BY4742,386
snR38_BY4742,95
snR39B_BY4742,96
snR39_BY4742,89
snR3_BY4742,194
snR40_BY4742,97
snR41_BY4742,95
snR42_BY4742,351
snR43_BY4742,209
snR44_BY4742,211
snR45_BY4742,172
snR46_BY4742,197
snR47_BY4742,99
snR48_BY4742,113
snR49_BY4742,165
snR4_BY4742,186
snR50_BY4742,90
snR51_BY4742,107
snR52_BY4742,92
snR53_BY4742,91
snR54_BY4742,86
snR55_BY4742,98
snR56_BY4742,88
snR57_BY4742,88
snR58_BY4742,96
snR59_BY4742,78
snR5_BY4742,204
snR60_BY4742,104
snR61_BY4742,90
snR62_BY4742,100
snR63_BY4742,255
snR64_BY4742,101
snR65_BY4742,100
snR66_BY4742,86
snR67_BY4742,82
snR68_BY4742,136
snR69_BY4742,101
snR6_BY4742,112
snR7-L_BY4742,214
snR7-S_BY4742,179
snR70_BY4742,164
snR71_BY4742,90
snR72_BY4742,98
snR73_BY4742,106
snR74_BY4742,88
snR75_BY4742,89
snR76_BY4742,109
snR77_BY4742,88
snR78_BY4742,87
snR79_BY4742,84
snR80_BY4742,171
snR81_BY4742,201
snR82_BY4742,268
snR83_BY4742,306
snR84_BY4742,550
snR85_BY4742,171
snR86_BY4742,1004
snR87_BY4742,109
snR8_BY4742,190
snR9_BY4742,187
tA(AGC)D_BY4742,73
tA(AGC)F_BY4742,73
tA(AGC)G_BY4742,73
tA(AGC)H_BY4742,73
tA(AGC)J_BY4742,73
tA(AGC)K1_BY4742,73
tA(AGC)K2_BY4742,73
tA(AGC)L_BY4742,73
tA(AGC)M1_BY4742,73
tA(AGC)M2_BY4742,73
tA(AGC)P_BY4742,73
tA(UGC)A_BY4742,73
tA(UGC)E_BY4742,73
tA(UGC)G_BY4742,73
tA(UGC)L_BY4742,73
tA(UGC)O_BY4742,73
tA(UGC)Q_BY4742,76
tC(GCA)B_BY4742,72
tC(GCA)G_BY4742,72
tC(GCA)P1_BY4742,72
tC(GCA)P2_BY4742,72
tC(GCA)Q_BY4742,76
tD(GUC)B_BY4742,72
